date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:31:19	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:20%20GMT	https://demo.arrowthemes.com/html/fonts/images/presets/js/images/presets/uneedo.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/presets/js/images/presets/uneedo.html	(from https://demo.arrowthemes.com/html/fonts/images/presets/js/theme.js)
13:31:20	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:20%20GMT	https://demo.arrowthemes.com/html/fonts/images/presets/js/images/presets/sauna.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/presets/js/images/presets/sauna.html	(from https://demo.arrowthemes.com/html/fonts/images/presets/js/theme.js)
13:31:20	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:21%20GMT	https://demo.arrowthemes.com/html/fonts/images/presets/js/images/presets/abana.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/presets/js/images/presets/abana.html	(from https://demo.arrowthemes.com/html/fonts/images/presets/js/theme.js)
13:31:21	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:21%20GMT	https://demo.arrowthemes.com/html/fonts/images/presets/js/images/close-button.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/presets/js/images/close-button.html	(from https://demo.arrowthemes.com/html/fonts/images/presets/js/theme.js)
13:31:22	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:22%20GMT	https://demo.arrowthemes.com/html/fonts/images/presets/js/js/theme.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/presets/js/js/theme.html	(from https://demo.arrowthemes.com/html/fonts/images/presets/js/theme.js)
13:31:22	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:22%20GMT	https://demo.arrowthemes.com/html/fonts/images/presets/js/js/core.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/presets/js/js/core.min.html	(from https://demo.arrowthemes.com/html/fonts/images/presets/js/theme.js)
13:31:23	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:23%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/favicon.ico	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/favicon.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:24	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:24%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/css/style.min.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/css/style.min.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:25	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:25%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/beluga.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/beluga.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:25	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:25%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/lawford.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/lawford.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:28	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:29%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/buckle.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/buckle.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:29	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:29%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/recover.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/recover.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:29	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:30%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/gravity.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/gravity.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:30	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:30%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/sandal.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/sandal.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:31	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:31%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/gaucho.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/gaucho.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:32	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:32%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/celsius.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/celsius.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:33	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:33%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/saffron.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/saffron.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:34	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:34%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/mistral.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/mistral.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:35	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:35%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/legend.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/legend.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:35	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:35%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/fontaine.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/fontaine.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:36	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:37%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/vantage.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/vantage.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:37	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:37%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/lighthouse.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/lighthouse.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:38	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:38%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/fidelity.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/fidelity.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:39	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:39%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/uneedo.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/uneedo.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:40	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:40%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/sauna.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/sauna.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:41	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:40%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/presets/abana.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/presets/abana.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:41	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:41%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/images/close-button.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/images/close-button.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:42	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:42%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/js/theme.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/js/theme.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:44	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:44%20GMT	https://demo.arrowthemes.com/html/fonts/images/css/js/core.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/css/js/core.min.html	(from https://demo.arrowthemes.com/html/fonts/images/css/style.min.css)
13:31:45	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:45%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/favicon.ico	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/favicon.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:49	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:49%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/css/style.min.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/css/style.min.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:49	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:49%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/beluga.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/beluga.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:50	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:50%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/lawford.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/lawford.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:51	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:51%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/utouch.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/utouch.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:51	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:52%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/buckle.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/buckle.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:52	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:52%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/recover.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/recover.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:53	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:53%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/gravity.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/gravity.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:54	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:55%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/sandal.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/sandal.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:56	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:56%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/gaucho.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/gaucho.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:56	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:56%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/celsius.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/celsius.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:57	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:57%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/saffron.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/saffron.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:57	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:57%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/mistral.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/mistral.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:58	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:58%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/legend.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/legend.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:59	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:59%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/fontaine.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/fontaine.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:59	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:31:59%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/vantage.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/vantage.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:31:59	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:00%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/lighthouse.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/lighthouse.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:32:01	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:01%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/fidelity.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/fidelity.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:32:03	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:03%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/uneedo.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/uneedo.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:32:03	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:03%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/sauna.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/sauna.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:32:06	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:07%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/abana.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/presets/abana.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:32:07	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:07%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/images/close-button.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/images/close-button.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:32:07	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:08%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/js/theme.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/js/theme.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:32:08	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:08%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/presets/js/core.min.js	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/presets/js/core.min.html	(from https://demo.arrowthemes.com/html/fonts/images/images/presets/beluga.jpg)
13:32:11	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:10%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/favicon.ico	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/favicon.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:12	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:12%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/css/style.min.css	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/css/style.min.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:12	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:12%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/beluga.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/beluga.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:13	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:13%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/lawford.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/lawford.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:14	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:14%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/utouch.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/utouch.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:15	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:15%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/buckle.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/buckle.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:15	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:16%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/recover.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/recover.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:16	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:16%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/gravity.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/gravity.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:17	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:17%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/sandal.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/sandal.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:18	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:18%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/gaucho.jpg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/gaucho.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:18	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:18%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/celsius.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/celsius.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:19	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:19%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/saffron.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/saffron.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:19	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:19%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/mistral.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/mistral.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:20	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:20%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/legend.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/legend.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:21	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:21%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/fontaine.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/fontaine.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:22	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:22%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/vantage.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/vantage.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:22	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:22%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/lighthouse.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/lighthouse.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:23	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:23%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/fidelity.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/fidelity.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:24	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:24%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/uneedo.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/uneedo.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:25	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:25%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/sauna.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/sauna.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:25	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:25%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/presets/abana.png	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/presets/abana.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
13:32:26	20929/20929	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Aug%202020%2020:32:26%20GMT	https://demo.arrowthemes.com/html/fonts/images/images/images/close-button.svg	C:/Users/user/Desktop/restaurant/demo.arrowthemes.com/html/fonts/images/images/images/close-button.html	(from https://demo.arrowthemes.com/html/fonts/images/images/close-button.svg)
